,dif_min,temporada_alta,atraso_15,periodo_dia
18012,5.0,0,0,mañana
18013,15.0,0,0,mañana
18014,14.0,0,0,mañana
18015,6.0,0,0,mañana
18016,6.0,0,0,mañana
18017,12.0,0,0,mañana
18018,-3.0,0,0,mañana
18019,18.0,0,1,mañana
18020,12.0,0,0,mañana
18021,15.0,0,0,mañana
18022,5.0,0,0,mañana
18023,0.0,0,0,mañana
18024,0.0,0,0,mañana
18025,5.0,0,0,mañana
18026,11.0,0,0,mañana
18027,7.0,0,0,noche
18028,3.0,0,0,noche
18029,17.0,0,1,noche
18030,-1.0,0,0,noche
18031,7.0,0,0,noche
18032,43.0,0,1,noche
18033,26.0,0,1,noche
18034,12.0,0,0,noche
18035,0.0,0,0,noche
18036,49.0,0,1,noche
18037,20.0,0,1,noche
18038,13.0,0,0,noche
18039,3.0,0,0,noche
18040,-2.0,0,0,noche
18041,22.0,0,1,noche
18042,24.0,0,1,noche
18043,27.0,0,1,noche
18044,-1.0,0,0,noche
18045,6.0,0,0,noche
18046,62.0,0,1,noche
18047,12.0,0,0,noche
18048,4.0,0,0,noche
18049,19.0,0,1,noche
18050,92.0,0,1,noche
18051,104.0,0,1,noche
18052,6.0,0,0,noche
18053,8.0,0,0,noche
18054,5.0,0,0,tarde
18055,1.0,0,0,tarde
18056,5.0,0,0,tarde
18057,-4.0,0,0,tarde
18058,2.0,0,0,tarde
18059,140.0,0,1,tarde
18060,0.0,0,0,tarde
18061,-3.0,0,0,tarde
18062,63.0,0,1,tarde
18063,0.0,0,0,tarde
18064,1.0,0,0,tarde
18065,-1.0,0,0,tarde
18066,-2.0,0,0,tarde
18067,6.0,0,0,tarde
18068,-7.0,0,0,tarde
18069,1.0,0,0,tarde
18070,3.0,0,0,tarde
18071,-3.0,0,0,tarde
18072,-4.0,0,0,tarde
18073,10.0,0,0,tarde
18074,7.0,0,0,tarde
18075,4.0,0,0,tarde
18076,-4.0,0,0,mañana
18077,10.0,0,0,mañana
18078,95.0,0,1,mañana
18079,-3.0,0,0,mañana
18080,4.0,0,0,mañana
18081,33.0,0,1,mañana
18082,15.0,0,0,mañana
18083,15.0,0,0,mañana
18084,27.0,0,1,mañana
18085,0.0,0,0,mañana
18086,14.0,0,0,mañana
18087,11.0,0,0,mañana
18088,11.0,0,0,mañana
18089,0.0,0,0,mañana
18090,3.0,0,0,mañana
18091,1.0,0,0,mañana
18092,7.0,0,0,mañana
18093,24.0,0,1,mañana
18094,9.0,0,0,mañana
18095,20.0,0,1,mañana
18096,4.0,0,0,mañana
18097,13.0,0,0,mañana
18098,11.0,0,0,mañana
18099,1.0,0,0,mañana
18100,5.0,0,0,mañana
18101,-3.0,0,0,mañana
18102,15.0,0,0,mañana
18103,65.0,0,1,mañana
18104,1.0,0,0,mañana
18105,-3.0,0,0,tarde
18106,10.0,0,0,tarde
18107,30.0,0,1,tarde
18108,34.0,0,1,tarde
18109,15.0,0,0,tarde
18110,14.0,0,0,tarde
18111,66.0,0,1,tarde
18112,6.0,0,0,tarde
18113,12.0,0,0,tarde
18114,45.0,0,1,tarde
18115,39.0,0,1,tarde
18116,10.0,0,0,tarde
18117,13.0,0,0,tarde
18118,20.0,0,1,tarde
18119,12.0,0,0,tarde
18120,6.0,0,0,tarde
18121,11.0,0,0,tarde
18122,19.0,0,1,tarde
18123,5.0,0,0,tarde
18124,1.0,0,0,tarde
18125,22.0,0,1,tarde
18126,16.0,0,1,tarde
18127,8.0,0,0,tarde
18128,27.0,0,1,tarde
18129,64.0,0,1,tarde
18130,55.0,0,1,tarde
18131,24.0,0,1,tarde
18132,10.0,0,0,tarde
18133,0.0,0,0,tarde
18134,-2.0,0,0,mañana
18135,-3.0,0,0,mañana
18136,-5.0,0,0,mañana
18137,11.0,0,0,mañana
18138,15.0,0,0,mañana
18139,8.0,0,0,mañana
18140,3.0,0,0,mañana
18141,1.0,0,0,mañana
18142,1.0,0,0,mañana
18143,14.0,0,0,mañana
18144,15.0,0,0,mañana
18145,-2.0,0,0,mañana
18146,40.0,0,1,mañana
18147,9.0,0,0,mañana
18148,0.0,0,0,mañana
18149,20.0,0,1,mañana
18150,3.0,0,0,mañana
18151,2.0,0,0,mañana
18152,3.0,0,0,mañana
18153,9.0,0,0,mañana
18154,2.0,0,0,mañana
18155,0.0,0,0,mañana
18156,5.0,0,0,mañana
18157,11.0,0,0,mañana
18158,1.0,0,0,mañana
18159,17.0,0,1,mañana
18160,-2.0,0,0,mañana
18161,-1.0,0,0,mañana
18162,9.0,0,0,mañana
18163,7.0,0,0,mañana
18164,-2.0,0,0,tarde
18165,1.0,0,0,mañana
18166,1.0,0,0,mañana
18167,-1.0,0,0,mañana
18168,-3.0,0,0,mañana
18169,1.0,0,0,mañana
18170,0.0,0,0,mañana
18171,1.0,0,0,mañana
18172,-4.0,0,0,mañana
18173,-4.0,0,0,mañana
18174,-5.0,0,0,mañana
18175,13.0,0,0,mañana
18176,19.0,0,1,mañana
18177,9.0,0,0,mañana
18178,0.0,0,0,mañana
18179,2.0,0,0,mañana
18180,2.0,0,0,mañana
18181,-1.0,0,0,mañana
18182,2.0,0,0,mañana
18183,-6.0,0,0,mañana
18184,6.0,0,0,mañana
18185,0.0,0,0,mañana
18186,-4.0,0,0,mañana
18187,0.0,0,0,mañana
18188,20.0,0,1,mañana
18189,133.0,0,1,mañana
18190,4.0,0,0,mañana
18191,-5.0,0,0,mañana
18192,7.0,0,0,mañana
18193,-1.0,0,0,mañana
18194,2.0,0,0,mañana
18195,13.0,0,0,mañana
18196,1.0,0,0,mañana
18197,3.0,0,0,mañana
18198,0.0,0,0,mañana
18199,-1.0,0,0,mañana
18200,11.0,0,0,mañana
18201,7.0,0,0,mañana
18202,-5.0,0,0,mañana
18203,-4.0,0,0,mañana
18204,5.0,0,0,mañana
18205,0.0,0,0,mañana
18206,5.0,0,0,mañana
18207,0.0,0,0,mañana
18208,12.0,0,0,mañana
18209,-2.0,0,0,mañana
18210,4.0,0,0,mañana
18211,21.0,0,1,mañana
18212,-1.0,0,0,mañana
18213,-1.0,0,0,mañana
18214,-4.0,0,0,mañana
18215,-4.0,0,0,mañana
18216,-6.0,0,0,mañana
18217,5.0,0,0,mañana
18218,32.0,0,1,mañana
18219,4.0,0,0,mañana
18220,1.0,0,0,mañana
18221,-3.0,0,0,mañana
18222,-3.0,0,0,mañana
18223,-5.0,0,0,mañana
18224,-3.0,0,0,mañana
18225,-2.0,0,0,mañana
18226,11.0,0,0,mañana
18227,-1.0,0,0,mañana
18228,0.0,0,0,mañana
18229,2.0,0,0,mañana
18230,5.0,0,0,mañana
18231,4.0,0,0,mañana
18232,-3.0,0,0,mañana
18233,-4.0,0,0,mañana
18234,8.0,0,0,mañana
18235,-1.0,0,0,mañana
18236,4.0,0,0,mañana
18237,4.0,0,0,mañana
18238,3.0,0,0,mañana
18239,3.0,0,0,mañana
18240,-2.0,0,0,mañana
18241,-3.0,0,0,mañana
18242,1.0,0,0,mañana
18243,1.0,0,0,mañana
18244,-4.0,0,0,mañana
18245,-8.0,0,0,mañana
18246,-2.0,0,0,mañana
18247,17.0,0,1,mañana
18248,5.0,0,0,tarde
18249,-3.0,0,0,tarde
18250,0.0,0,0,tarde
18251,-3.0,0,0,tarde
18252,-6.0,0,0,tarde
18253,5.0,0,0,tarde
18254,0.0,0,0,tarde
18255,-1.0,0,0,tarde
18256,3.0,0,0,tarde
18257,-3.0,0,0,tarde
18258,33.0,0,1,tarde
18259,-3.0,0,0,tarde
18260,-4.0,0,0,tarde
18261,-4.0,0,0,tarde
18262,-1.0,0,0,tarde
18263,-2.0,0,0,tarde
18264,0.0,0,0,tarde
18265,-7.0,0,0,tarde
18266,-1.0,0,0,tarde
18267,7.0,0,0,tarde
18268,0.0,0,0,tarde
18269,-2.0,0,0,mañana
18270,4.0,0,0,mañana
18271,-3.0,0,0,mañana
18272,-1.0,0,0,mañana
18273,-1.0,0,0,mañana
18274,-3.0,0,0,mañana
18275,6.0,0,0,mañana
18276,15.0,0,0,mañana
18277,-2.0,0,0,mañana
18278,-5.0,0,0,mañana
18279,1.0,0,0,mañana
18280,-6.0,0,0,mañana
18281,0.0,0,0,mañana
18282,41.0,0,1,noche
18283,4.0,0,0,tarde
18284,-1.0,0,0,tarde
18285,28.0,0,1,tarde
18286,0.0,0,0,tarde
18287,-4.0,0,0,tarde
18288,2.0,0,0,tarde
18289,-2.0,0,0,tarde
18290,20.0,0,1,tarde
18291,-1.0,0,0,tarde
18292,9.0,0,0,noche
18293,8.0,0,0,tarde
18294,1.0,0,0,tarde
18295,-3.0,0,0,tarde
18296,-1.0,0,0,tarde
18297,3.0,0,0,tarde
18298,3.0,0,0,tarde
18299,8.0,0,0,tarde
18300,9.0,0,0,tarde
18301,25.0,0,1,tarde
18302,26.0,0,1,tarde
18303,2.0,0,0,tarde
18304,2.0,0,0,tarde
18305,2.0,0,0,tarde
18306,5.0,0,0,tarde
18307,1.0,0,0,tarde
18308,-1.0,0,0,mañana
18309,-2.0,0,0,mañana
18310,-1.0,0,0,mañana
18311,-2.0,0,0,mañana
18312,101.0,0,1,mañana
18313,-2.0,0,0,mañana
18314,-6.0,0,0,mañana
18315,8.0,0,0,mañana
18316,26.0,0,1,mañana
18317,0.0,0,0,mañana
18318,18.0,0,1,mañana
18319,16.0,0,1,mañana
18320,1.0,0,0,tarde
18321,-7.0,0,0,tarde
18322,0.0,0,0,tarde
18323,1.0,0,0,tarde
18324,8.0,0,0,tarde
18325,11.0,0,0,tarde
18326,5.0,0,0,tarde
18327,26.0,0,1,tarde
18328,-3.0,0,0,tarde
18329,-1.0,0,0,tarde
18330,111.0,0,1,tarde
18331,2.0,0,0,tarde
18332,-1.0,0,0,tarde
18333,-4.0,0,0,tarde
18334,-3.0,0,0,tarde
18335,0.0,0,0,tarde
18336,5.0,0,0,tarde
18337,10.0,0,0,tarde
18338,24.0,0,1,tarde
18339,4.0,0,0,tarde
18340,-2.0,0,0,tarde
18341,-2.0,0,0,tarde
18342,-3.0,0,0,tarde
18343,-2.0,0,0,tarde
18344,4.0,0,0,mañana
18345,-4.0,0,0,mañana
18346,5.0,0,0,mañana
18347,5.0,0,0,mañana
18348,-2.0,0,0,mañana
18349,-2.0,0,0,mañana
18350,-1.0,0,0,mañana
18351,-3.0,0,0,mañana
18352,-2.0,0,0,mañana
18353,16.0,0,1,mañana
18354,-2.0,0,0,mañana
18355,-5.0,0,0,mañana
18356,-1.0,0,0,mañana
18357,-4.0,0,0,mañana
18358,1.0,0,0,mañana
18359,-5.0,0,0,mañana
18360,-3.0,0,0,mañana
18361,-3.0,0,0,mañana
18362,0.0,0,0,mañana
18363,-3.0,0,0,mañana
18364,-2.0,0,0,mañana
18365,-2.0,0,0,mañana
18366,36.0,0,1,mañana
18367,-3.0,0,0,mañana
18368,-3.0,0,0,mañana
18369,-4.0,0,0,mañana
18370,1.0,0,0,mañana
18371,-9.0,0,0,mañana
18372,-3.0,0,0,tarde
18373,12.0,0,0,mañana
18374,-7.0,0,0,tarde
18375,8.0,0,0,tarde
18376,-1.0,0,0,tarde
18377,-5.0,0,0,tarde
18378,5.0,0,0,mañana
18379,-2.0,0,0,tarde
18380,44.0,0,1,tarde
18381,-10.0,0,0,tarde
18382,-2.0,0,0,tarde
18383,11.0,0,0,mañana
18384,1.0,0,0,tarde
18385,24.0,0,1,tarde
18386,6.0,0,0,tarde
18387,-3.0,0,0,tarde
18388,30.0,0,1,mañana
18389,13.0,0,0,tarde
18390,9.0,0,0,tarde
18391,-8.0,0,0,tarde
18392,-2.0,0,0,tarde
18393,0.0,0,0,tarde
18394,49.0,0,1,tarde
18395,0.0,0,0,noche
18396,18.0,0,1,tarde
18397,10.0,0,0,tarde
18398,-1.0,0,0,tarde
18399,-2.0,0,0,tarde
18400,8.0,0,0,tarde
18401,5.0,0,0,tarde
18402,8.0,0,0,tarde
18403,-3.0,0,0,tarde
18404,4.0,0,0,tarde
18405,17.0,0,1,tarde
18406,80.0,0,1,tarde
18407,-1.0,0,0,tarde
18408,6.0,0,0,tarde
18409,24.0,0,1,tarde
18410,12.0,0,0,tarde
18411,3.0,0,0,tarde
18412,34.0,0,1,tarde
18413,2.0,0,0,tarde
18414,18.0,0,1,tarde
18415,7.0,0,0,tarde
18416,10.0,0,0,tarde
18417,7.0,0,0,tarde
18418,72.0,0,1,tarde
18419,45.0,0,1,tarde
18420,2.0,0,0,mañana
18421,2.0,0,0,mañana
18422,36.0,0,1,mañana
18423,1.0,0,0,mañana
18424,-4.0,0,0,mañana
18425,11.0,0,0,mañana
18426,-1.0,0,0,mañana
18427,-2.0,0,0,mañana
18428,-4.0,0,0,mañana
18429,0.0,0,0,mañana
18430,-3.0,0,0,mañana
18431,-4.0,0,0,mañana
18432,-5.0,0,0,mañana
18433,4.0,0,0,mañana
18434,-7.0,0,0,mañana
18435,2.0,0,0,mañana
18436,4.0,0,0,mañana
18437,-6.0,0,0,mañana
18438,2.0,0,0,mañana
18439,2.0,0,0,mañana
18440,-2.0,0,0,mañana
18441,5.0,0,0,mañana
18442,4.0,0,0,mañana
18443,28.0,0,1,mañana
18444,-11.0,0,0,mañana
18445,-4.0,0,0,mañana
18446,-5.0,0,0,mañana
18447,-2.0,0,0,mañana
18448,55.0,0,1,mañana
18449,4.0,0,0,tarde
18450,11.0,0,0,mañana
18451,0.0,0,0,mañana
18452,-3.0,0,0,mañana
18453,-3.0,0,0,mañana
18454,3.0,0,0,mañana
18455,6.0,0,0,mañana
18456,12.0,0,0,mañana
18457,-6.0,0,0,mañana
18458,-3.0,0,0,mañana
18459,65.0,0,1,mañana
18460,-4.0,0,0,mañana
18461,6.0,0,0,mañana
18462,23.0,0,1,mañana
18463,-2.0,0,0,mañana
18464,10.0,0,0,mañana
18465,17.0,0,1,mañana
18466,-4.0,0,0,mañana
18467,28.0,0,1,mañana
18468,17.0,0,1,mañana
18469,20.0,0,1,mañana
18470,1.0,0,0,mañana
18471,-2.0,0,0,mañana
18472,0.0,0,0,mañana
18473,-4.0,0,0,mañana
18474,-2.0,0,0,tarde
18475,0.0,0,0,tarde
18476,3.0,0,0,tarde
18477,0.0,0,0,tarde
18478,-1.0,0,0,tarde
18479,-3.0,0,0,tarde
18480,-1.0,0,0,tarde
18481,-1.0,0,0,tarde
18482,20.0,0,1,tarde
18483,-4.0,0,0,tarde
18484,17.0,0,1,tarde
18485,7.0,0,0,noche
18486,9.0,0,0,noche
18487,-8.0,0,0,noche
18488,5.0,0,0,noche
18489,-7.0,0,0,noche
18490,0.0,0,0,noche
18491,-1.0,0,0,noche
18492,-5.0,0,0,noche
18493,6.0,0,0,noche
18494,19.0,0,1,noche
18495,2.0,0,0,noche
18496,-1.0,0,0,noche
18497,10.0,0,0,noche
18498,2.0,0,0,noche
18499,0.0,0,0,noche
18500,10.0,0,0,noche
18501,-3.0,0,0,noche
18502,6.0,0,0,noche
18503,36.0,0,1,noche
18504,78.0,0,1,noche
18505,18.0,0,1,noche
18506,-5.0,0,0,noche
18507,-3.0,0,0,noche
18508,-4.0,0,0,noche
18509,9.0,0,0,noche
18510,-5.0,0,0,tarde
18511,12.0,0,0,tarde
18512,29.0,0,1,tarde
18513,-4.0,0,0,noche
18514,-4.0,0,0,tarde
18515,42.0,0,1,tarde
18516,3.0,0,0,mañana
18517,-6.0,0,0,mañana
18518,4.0,0,0,mañana
18519,-3.0,0,0,mañana
18520,11.0,0,0,mañana
18521,-2.0,0,0,mañana
18522,10.0,0,0,mañana
18523,-11.0,0,0,mañana
18524,2.0,0,0,mañana
18525,3.0,0,0,mañana
18526,11.0,0,0,mañana
18527,-3.0,0,0,mañana
18528,18.0,0,1,mañana
18529,1.0,0,0,mañana
18530,-2.0,0,0,mañana
18531,1.0,0,0,mañana
18532,-5.0,0,0,mañana
18533,-5.0,0,0,mañana
18534,1.0,0,0,mañana
18535,-4.0,0,0,mañana
18536,12.0,0,0,mañana
18537,16.0,0,1,mañana
18538,-2.0,0,0,mañana
18539,-4.0,0,0,mañana
18540,2.0,0,0,mañana
18541,-5.0,0,0,mañana
18542,15.0,0,0,tarde
18543,-4.0,0,0,tarde
18544,5.0,0,0,tarde
18545,-2.0,0,0,tarde
18546,-1.0,0,0,tarde
18547,0.0,0,0,tarde
18548,-6.0,0,0,tarde
18549,14.0,0,0,tarde
18550,-1.0,0,0,tarde
18551,-6.0,0,0,tarde
18552,-1.0,0,0,tarde
18553,18.0,0,1,tarde
18554,2.0,0,0,tarde
18555,-1.0,0,0,tarde
18556,-4.0,0,0,tarde
18557,-12.0,0,0,tarde
18558,0.0,0,0,tarde
18559,-2.0,0,0,tarde
18560,-6.0,0,0,tarde
18561,17.0,0,1,tarde
18562,8.0,0,0,tarde
18563,-3.0,0,0,tarde
18564,-2.0,0,0,tarde
18565,14.0,0,0,tarde
18566,18.0,0,1,tarde
18567,3.0,0,0,mañana
18568,-1.0,0,0,mañana
18569,-1.0,0,0,mañana
18570,-14.0,0,0,mañana
18571,0.0,0,0,mañana
18572,0.0,0,0,mañana
18573,-3.0,0,0,mañana
18574,-1.0,0,0,tarde
18575,10.0,0,0,mañana
18576,8.0,0,0,mañana
18577,-1.0,0,0,mañana
18578,0.0,0,0,tarde
18579,-1.0,0,0,mañana
18580,1.0,0,0,mañana
18581,-4.0,0,0,mañana
18582,-2.0,0,0,mañana
18583,-7.0,0,0,tarde
18584,8.0,0,0,mañana
18585,1.0,0,0,mañana
18586,-8.0,0,0,mañana
18587,-1.0,0,0,mañana
18588,16.0,0,1,tarde
18589,121.0,0,1,noche
18590,-6.0,0,0,noche
18591,34.0,0,1,noche
18592,-2.0,0,0,noche
18593,-4.0,0,0,noche
18594,0.0,0,0,noche
18595,-2.0,0,0,noche
18596,14.0,0,0,noche
18597,-6.0,0,0,noche
18598,14.0,0,0,noche
18599,4.0,0,0,noche
18600,1.0,0,0,noche
18601,-3.0,0,0,noche
18602,3.0,0,0,noche
18603,7.0,0,0,noche
18604,2.0,0,0,noche
18605,8.0,0,0,noche
18606,82.0,0,1,noche
18607,26.0,0,1,noche
18608,17.0,0,1,noche
18609,0.0,0,0,noche
18610,8.0,0,0,noche
18611,1.0,0,0,noche
18612,-1.0,0,0,noche
18613,-3.0,0,0,mañana
18614,9.0,0,0,mañana
18615,14.0,0,0,mañana
18616,-5.0,0,0,mañana
18617,6.0,0,0,mañana
18618,8.0,0,0,mañana
18619,-2.0,0,0,mañana
18620,-2.0,0,0,mañana
18621,-2.0,0,0,mañana
18622,4.0,0,0,mañana
18623,-3.0,0,0,mañana
18624,-4.0,0,0,mañana
18625,15.0,0,0,mañana
18626,7.0,0,0,mañana
18627,0.0,0,0,mañana
18628,-1.0,0,0,mañana
18629,2.0,0,0,mañana
18630,-3.0,0,0,mañana
18631,20.0,0,1,mañana
18632,2.0,0,0,mañana
18633,3.0,0,0,mañana
18634,-8.0,0,0,mañana
18635,6.0,0,0,mañana
18636,29.0,0,1,mañana
18637,0.0,0,0,mañana
18638,-1.0,0,0,mañana
18639,-5.0,0,0,mañana
18640,-4.0,0,0,mañana
18641,-2.0,0,0,mañana
18642,-8.0,0,0,mañana
18643,-3.0,0,0,mañana
18644,-6.0,0,0,tarde
18645,1.0,0,0,tarde
18646,4.0,0,0,tarde
18647,121.0,0,1,tarde
18648,-2.0,0,0,tarde
18649,0.0,0,0,tarde
18650,-5.0,0,0,tarde
18651,-3.0,0,0,tarde
18652,-1.0,0,0,tarde
18653,3.0,0,0,tarde
18654,-3.0,0,0,tarde
18655,76.0,0,1,tarde
18656,6.0,0,0,tarde
18657,-2.0,0,0,tarde
18658,2.0,0,0,tarde
18659,-2.0,0,0,tarde
18660,-2.0,0,0,tarde
18661,-5.0,0,0,tarde
18662,14.0,0,0,tarde
18663,-2.0,0,0,tarde
18664,-6.0,0,0,tarde
18665,-3.0,0,0,tarde
18666,78.0,0,1,tarde
18667,7.0,0,0,tarde
18668,12.0,0,0,mañana
18669,3.0,0,0,mañana
18670,8.0,0,0,mañana
18671,40.0,0,1,mañana
18672,13.0,0,0,tarde
18673,-3.0,0,0,tarde
18674,0.0,0,0,tarde
18675,0.0,0,0,tarde
18676,4.0,0,0,tarde
18677,-2.0,0,0,tarde
18678,-1.0,0,0,tarde
18679,7.0,0,0,tarde
18680,18.0,0,1,tarde
18681,-6.0,0,0,tarde
18682,-4.0,0,0,tarde
18683,25.0,0,1,tarde
18684,-5.0,0,0,tarde
18685,1.0,0,0,tarde
18686,-2.0,0,0,tarde
18687,-2.0,0,0,tarde
18688,-4.0,0,0,tarde
18689,-2.0,0,0,tarde
18690,-2.0,0,0,tarde
18691,3.0,0,0,tarde
18692,10.0,0,0,tarde
18693,26.0,0,1,tarde
18694,64.0,0,1,tarde
18695,5.0,0,0,tarde
18696,-2.0,0,0,tarde
18697,-2.0,0,0,tarde
18698,3.0,0,0,tarde
18699,-5.0,0,0,tarde
18700,-6.0,0,0,tarde
18701,161.0,0,1,tarde
18702,0.0,0,0,tarde
18703,-6.0,0,0,tarde
18704,7.0,0,0,tarde
18705,-4.0,0,0,tarde
18706,7.0,0,0,tarde
18707,0.0,0,0,tarde
18708,-2.0,0,0,tarde
18709,22.0,0,1,tarde
18710,64.0,0,1,noche
18711,-4.0,0,0,noche
18712,-1.0,0,0,noche
18713,-4.0,0,0,noche
18714,8.0,0,0,noche
18715,-2.0,0,0,noche
18716,-1.0,0,0,noche
18717,30.0,0,1,noche
18718,-7.0,0,0,noche
18719,3.0,0,0,noche
18720,-8.0,0,0,noche
18721,23.0,0,1,noche
18722,-1.0,0,0,mañana
18723,9.0,0,0,mañana
18724,-3.0,0,0,mañana
18725,-3.0,0,0,mañana
18726,8.0,0,0,mañana
18727,1.0,0,0,mañana
18728,-3.0,0,0,mañana
18729,-5.0,0,0,mañana
18730,2.0,0,0,mañana
18731,-3.0,0,0,mañana
18732,0.0,0,0,mañana
18733,7.0,0,0,mañana
18734,-3.0,0,0,mañana
18735,-2.0,0,0,mañana
18736,9.0,0,0,mañana
18737,-3.0,0,0,mañana
18738,-3.0,0,0,mañana
18739,3.0,0,0,mañana
18740,-1.0,0,0,mañana
18741,-3.0,0,0,mañana
18742,-3.0,0,0,mañana
18743,26.0,0,1,mañana
18744,-1.0,0,0,mañana
18745,0.0,0,0,mañana
18746,-6.0,0,0,mañana
18747,4.0,0,0,mañana
18748,6.0,0,0,mañana
18749,-5.0,0,0,mañana
18750,0.0,0,0,mañana
18751,0.0,0,0,mañana
18752,-2.0,0,0,tarde
18753,-4.0,0,0,tarde
18754,-3.0,0,0,mañana
18755,0.0,0,0,mañana
18756,10.0,0,0,mañana
18757,4.0,0,0,mañana
18758,3.0,0,0,mañana
18759,-3.0,0,0,mañana
18760,-3.0,0,0,mañana
18761,0.0,0,0,mañana
18762,-3.0,0,0,mañana
18763,1.0,0,0,mañana
18764,7.0,0,0,mañana
18765,0.0,0,0,mañana
18766,2.0,0,0,mañana
18767,10.0,0,0,mañana
18768,-1.0,0,0,mañana
18769,-3.0,0,0,mañana
18770,-1.0,0,0,mañana
18771,-2.0,0,0,mañana
18772,33.0,0,1,mañana
18773,67.0,0,1,mañana
18774,-2.0,0,0,mañana
18775,0.0,0,0,mañana
18776,-1.0,0,0,mañana
18777,-3.0,0,0,mañana
18778,0.0,0,0,tarde
18779,-3.0,0,0,tarde
18780,1.0,0,0,tarde
18781,-4.0,0,0,tarde
18782,3.0,0,0,tarde
18783,8.0,0,0,tarde
18784,3.0,0,0,tarde
18785,7.0,0,0,tarde
18786,-2.0,0,0,tarde
18787,1.0,0,0,tarde
18788,31.0,0,1,tarde
18789,0.0,0,0,tarde
18790,15.0,0,0,tarde
18791,-2.0,0,0,tarde
18792,-1.0,0,0,tarde
18793,2.0,0,0,tarde
18794,4.0,0,0,tarde
18795,-2.0,0,0,tarde
18796,2.0,0,0,tarde
18797,1.0,0,0,tarde
18798,3.0,0,0,tarde
18799,14.0,0,0,tarde
18800,90.0,0,1,tarde
18801,23.0,0,1,tarde
18802,11.0,0,0,tarde
18803,-2.0,0,0,tarde
18804,0.0,0,0,tarde
18805,0.0,0,0,tarde
18806,3.0,0,0,tarde
18807,-7.0,0,0,tarde
18808,-5.0,0,0,tarde
18809,0.0,0,0,tarde
18810,-2.0,0,0,tarde
18811,44.0,0,1,tarde
18812,5.0,0,0,tarde
18813,3.0,0,0,tarde
18814,-6.0,0,0,tarde
18815,-6.0,0,0,tarde
18816,-3.0,0,0,tarde
18817,8.0,0,0,tarde
18818,-3.0,0,0,tarde
18819,10.0,0,0,tarde
18820,27.0,0,1,tarde
18821,1.0,0,0,tarde
18822,-1.0,0,0,tarde
18823,107.0,0,1,tarde
18824,-6.0,0,0,tarde
18825,-1.0,0,0,tarde
18826,6.0,0,0,tarde
18827,-3.0,0,0,tarde
18828,-1.0,0,0,tarde
18829,14.0,0,0,tarde
18830,-1.0,0,0,tarde
18831,-6.0,0,0,tarde
18832,1.0,0,0,tarde
18833,140.0,0,1,tarde
18834,1.0,0,0,tarde
18835,-1.0,0,0,tarde
18836,27.0,0,1,tarde
18837,1.0,0,0,mañana
18838,2.0,0,0,mañana
18839,1.0,0,0,mañana
18840,-2.0,0,0,mañana
18841,-1.0,0,0,mañana
18842,0.0,0,0,mañana
18843,1.0,0,0,mañana
18844,-6.0,0,0,mañana
18845,-6.0,0,0,mañana
18846,-6.0,0,0,mañana
18847,-3.0,0,0,mañana
18848,6.0,0,0,mañana
18849,-1.0,0,0,mañana
18850,-2.0,0,0,mañana
18851,37.0,0,1,mañana
18852,0.0,0,0,mañana
18853,-3.0,0,0,mañana
18854,-2.0,0,0,mañana
18855,1.0,0,0,mañana
18856,-2.0,0,0,mañana
18857,1.0,0,0,mañana
18858,1.0,0,0,mañana
18859,-4.0,0,0,mañana
18860,30.0,0,1,mañana
18861,-1.0,0,0,mañana
18862,-1.0,0,0,mañana
18863,-4.0,0,0,mañana
18864,1.0,0,0,mañana
18865,9.0,0,0,mañana
18866,-2.0,0,0,mañana
18867,9.0,0,0,tarde
18868,0.0,0,0,mañana
18869,10.0,0,0,mañana
18870,10.0,0,0,mañana
18871,1.0,0,0,mañana
18872,-4.0,0,0,mañana
18873,6.0,0,0,mañana
18874,-6.0,0,0,mañana
18875,-9.0,0,0,mañana
18876,15.0,0,0,mañana
18877,8.0,0,0,mañana
18878,3.0,0,0,mañana
18879,11.0,0,0,mañana
18880,33.0,0,1,mañana
18881,-3.0,0,0,mañana
18882,16.0,0,1,mañana
18883,2.0,0,0,mañana
18884,5.0,0,0,mañana
18885,3.0,0,0,mañana
18886,5.0,0,0,mañana
18887,9.0,0,0,mañana
18888,10.0,0,0,mañana
18889,54.0,0,1,mañana
18890,16.0,0,1,mañana
18891,-1.0,0,0,mañana
18892,0.0,0,0,mañana
18893,4.0,0,0,mañana
18894,-2.0,0,0,mañana
18895,-4.0,0,0,mañana
18896,-2.0,0,0,noche
18897,-2.0,0,0,noche
18898,0.0,0,0,noche
18899,-3.0,0,0,noche
18900,-2.0,0,0,noche
18901,1.0,0,0,noche
18902,8.0,0,0,noche
18903,6.0,0,0,noche
18904,1.0,0,0,noche
18905,17.0,0,1,noche
18906,5.0,0,0,noche
18907,-4.0,0,0,noche
18908,-3.0,0,0,noche
18909,7.0,0,0,noche
18910,0.0,0,0,noche
18911,0.0,0,0,noche
18912,6.0,0,0,noche
18913,-2.0,0,0,noche
18914,29.0,0,1,noche
18915,3.0,0,0,noche
18916,-3.0,0,0,noche
18917,-2.0,0,0,noche
18918,22.0,0,1,noche
18919,3.0,0,0,noche
18920,-2.0,0,0,tarde
18921,21.0,0,1,tarde
18922,4.0,0,0,tarde
18923,5.0,0,0,tarde
18924,-3.0,0,0,tarde
18925,108.0,0,1,tarde
18926,-2.0,0,0,noche
